10.36000	-12.44373
10.38000	-11.38166
10.40000	7.39545
10.42000	7.61181
10.44000	-14.21930
10.46000	-4.26664
10.48000	5.21623
10.50000	-8.06740
10.52000	-8.63119
10.54000	-8.43953
10.56000	-0.66400
10.58000	23.62013
10.60000	15.96164
10.62000	-6.38011
10.64000	-7.05814
10.66000	-7.14848
10.68000	-2.61154
10.70000	-0.56070
10.72000	-8.69239
10.74000	-4.32801
10.76000	1.81030
10.78000	2.51276
10.80000	7.45799
10.82000	3.98957
10.84000	-5.84569
10.86000	-4.12104
10.88000	2.66122
10.90000	-4.58252
10.92000	-7.02506
10.94000	8.60034
10.96000	3.65433
10.98000	0.56234
11.00000	17.37074
11.02000	5.70467
11.04000	5.33214
11.06000	28.04895
11.08000	10.84682
11.10000	-14.26085
11.12000	-10.79945
11.14000	-3.90739
11.16000	-5.27270
11.18000	-2.32320
11.20000	13.58107
11.22000	17.84636
11.24000	7.73075
11.26000	7.74675
11.28000	3.75664
11.30000	-5.60764
11.32000	-0.69324
11.34000	1.46381
11.36000	-9.95628
11.38000	-17.91215
11.40000	-9.29056
11.42000	8.22618
11.44000	7.73141
11.46000	-8.80731
11.48000	-15.53326
11.50000	-8.77021
11.52000	0.50130
11.54000	3.74256
11.56000	7.09754
11.58000	6.40941
11.60000	-8.72414
11.62000	-18.25003
11.64000	-3.23188
11.66000	15.50232
11.68000	6.17572
11.70000	-2.26085
11.72000	12.83877
11.74000	6.08859
11.76000	-13.32973
11.78000	-3.93082
11.80000	11.48932
11.82000	8.56725
11.84000	-5.91646
11.86000	-11.95291
11.88000	0.36719
11.90000	5.48747
11.92000	0.60957
11.94000	11.99235
11.96000	17.28927
11.98000	-7.56575
12.00000	-20.58796
12.02000	-5.28769
12.04000	-3.66868
12.06000	-9.85352
12.08000	4.98915
12.10000	18.40949
12.12000	11.89689
12.14000	0.78704
12.16000	-5.40378
12.18000	-9.19459
12.20000	-3.27957
12.22000	-2.53746
12.24000	-17.28589
12.26000	-17.75869
12.28000	-16.43805
12.30000	-16.68748
12.32000	1.50035
12.34000	1.30620
12.36000	-11.71879
12.38000	-4.89836
12.40000	3.57732
12.42000	7.92622
12.44000	7.18217
12.46000	1.28631
12.48000	9.05836
12.50000	15.22619
12.52000	5.14444
12.54000	5.36349
12.56000	9.64076
12.58000	-1.42301
12.60000	-7.03846
12.62000	1.58088
12.64000	5.62822
12.66000	-1.37851
12.68000	2.27024
12.70000	12.04868
12.72000	1.07741
12.74000	0.39103
12.76000	12.38958
12.78000	-1.09867
12.80000	-7.86029
12.82000	2.58426
12.84000	1.23021
12.86000	-18.87403
12.88000	-36.77197
12.90000	-7.83713
12.92000	19.36766
12.94000	5.80478
12.96000	2.22583
12.98000	-2.73123
13.00000	-4.92351
13.02000	8.12943
13.04000	-2.53380
13.06000	-11.11025
13.08000	-2.32181
13.10000	4.06235
13.12000	5.23872
13.14000	-22.65389
13.16000	-36.19269
13.18000	-7.08788
13.20000	3.58357
13.22000	6.55595
13.24000	9.02271
13.26000	-1.52444
13.28000	12.13570
13.30000	11.71461
13.32000	-12.18342
13.34000	-4.02861
13.36000	2.19481
13.38000	-2.13608
13.40000	-0.88704
13.42000	-15.78439
13.44000	-9.88229
13.46000	10.43917
13.48000	2.05153
13.50000	-8.02274
13.52000	-5.50910
13.54000	-0.53262
13.56000	-3.30397
13.58000	-3.91498
13.60000	13.68558
13.62000	15.27089
13.64000	-9.32124
13.66000	-15.25308
13.68000	3.01597
13.70000	0.39347
13.72000	-21.05104
13.74000	-15.12123
13.76000	5.57904
13.78000	0.90341
13.80000	-6.91838
13.82000	6.76977
13.84000	10.93663
13.86000	7.21882
13.88000	4.28029
13.90000	-15.12421
13.92000	-14.13425
13.94000	8.80839
13.96000	12.26635
13.98000	-6.71253
14.00000	-29.40043
14.02000	-13.40235
14.04000	9.01474
14.06000	-2.73751
14.08000	4.03203
14.10000	13.11285
14.12000	3.07728
14.14000	7.81677
14.16000	9.45389
14.18000	7.38014
14.20000	0.67165
14.22000	-10.38805
14.24000	2.21612
14.26000	3.58400
14.28000	-0.22046
14.30000	13.10475
14.32000	-0.21302
14.34000	-4.95309
14.36000	11.89926
14.38000	-5.18800
14.40000	-13.28924
14.42000	17.61042
14.44000	29.56662
14.46000	6.85326
14.48000	-6.85621
14.50000	13.81888
14.52000	23.73588
14.54000	-4.71539
14.56000	-14.77060
14.58000	6.80931
14.60000	14.73185
14.62000	3.63097
14.64000	-8.91613
14.66000	-10.01799
14.68000	-2.37817
14.70000	-7.64450
14.72000	-16.72039
14.74000	-10.88402
14.76000	-10.51547
14.78000	-18.25901
14.80000	-12.08923
14.82000	2.18604
14.84000	8.10867
14.86000	3.93601
14.88000	2.88773
14.90000	7.14945
14.92000	-0.10075
14.94000	-4.75293
14.96000	14.18109
14.98000	20.56855
15.00000	-0.03337
15.02000	-9.39906
15.04000	-6.46696
15.06000	8.74738
15.08000	10.53818
15.10000	-31.53248
15.12000	-29.99731
15.14000	10.70501
15.16000	0.69841
15.18000	-9.24976
15.20000	-0.52950
15.22000	-1.79350
15.24000	8.35837
15.26000	-5.37715
15.28000	-30.78983
15.30000	-10.86359
15.32000	7.79274
15.34000	5.89239
15.36000	0.98804
15.38000	-9.95484
15.40000	5.43721
15.42000	23.95067
15.44000	17.11528
15.46000	27.03624
15.48000	23.25550
15.50000	-14.07676
15.52000	-15.78137
15.54000	1.66658
15.56000	3.28333
15.58000	4.67408
15.60000	-5.77134
15.62000	-7.76709
15.64000	2.37956
15.66000	-6.42694
15.68000	-8.10709
15.70000	16.54349
15.72000	34.33103
15.74000	12.54901
15.76000	-15.48624
15.78000	1.69164
15.80000	13.24016
15.82000	-6.07927
15.84000	-7.55372
15.86000	-9.34397
15.88000	-3.18958
15.90000	15.49867
15.92000	-7.82680
15.94000	-20.05658
15.96000	16.89658
15.98000	36.74571
16.00000	30.04242
16.02000	15.54811
16.04000	-1.03796
16.06000	0.35958
16.08000	0.38758
16.10000	-6.60941
16.12000	12.45802
16.14000	20.45408
16.16000	4.57862
16.18000	-4.40944
16.20000	-28.07426
16.22000	-23.88987
16.24000	8.11906
16.26000	0.86485
16.28000	1.97485
16.30000	8.37137
16.32000	-2.77863
16.34000	13.22095
16.36000	11.68266
16.38000	-4.39244
16.40000	12.17928
16.42000	4.33768
16.44000	-18.55420
16.46000	-9.44562
16.48000	-12.62598
16.50000	-21.26942
16.52000	-10.77136
16.54000	-16.02416
16.56000	-18.29139
16.58000	3.45592
16.60000	17.24473
16.62000	5.79998
16.64000	-14.10068
16.66000	-6.72084
16.68000	15.00814
16.70000	8.27906
16.72000	-4.97295
16.74000	4.88748
16.76000	11.49109
16.78000	14.89011
16.80000	25.84142
16.82000	8.15242
16.84000	-12.00801
16.86000	2.49650
16.88000	-0.75389
16.90000	-26.43325
16.92000	-30.34780
16.94000	-17.15673
16.96000	-7.74822
16.98000	-2.48583
17.00000	1.09536
17.02000	-9.39919
17.04000	-11.69477
17.06000	6.82215
17.08000	11.19448
17.10000	21.50066
17.12000	37.60775
17.14000	9.57779
17.16000	-16.69869
17.18000	-2.66247
17.20000	2.90390
17.22000	-7.27089
17.24000	0.32317
17.26000	25.60707
17.28000	19.16493
17.30000	-16.14456
17.32000	-7.09483
17.34000	11.54584
17.36000	-8.21471
17.38000	-12.41300
17.40000	-17.05849
17.42000	-38.51482
17.44000	-24.32287
17.46000	-5.23276
17.48000	-3.43678
17.50000	13.98731
17.52000	15.45999
17.54000	-11.41126
17.56000	-22.83005
17.58000	-19.15462
17.60000	-24.01838
17.62000	-27.83715
17.64000	-8.63550
17.66000	27.10009
17.68000	41.58371
17.70000	39.85132
17.72000	54.26690
17.74000	48.48943
17.76000	12.30632
17.78000	-1.44047
17.80000	17.42660
17.82000	41.16177
17.84000	28.01081
17.86000	-10.46333
17.88000	-34.25556
17.90000	-45.09531
17.92000	-18.14230
17.94000	9.63216
17.96000	-9.65505
17.98000	-4.98953
18.00000	8.98024
18.02000	-21.48922
18.04000	-42.96048
18.06000	-34.20405
18.08000	-15.16388
18.10000	-8.70000
18.12000	-0.66544
18.14000	54.09247
18.16000	92.01941
18.18000	47.21197
18.20000	-8.39993
18.22000	-2.92673
18.24000	17.26323
18.26000	-6.66480
18.28000	-43.29004
18.30000	-34.23393
18.32000	31.15642
18.34000	83.38066
18.36000	47.52655
18.38000	-48.00411
18.40000	-78.65363
18.42000	11.81412
18.44000	63.49634
18.46000	-25.31438
18.48000	-88.26108
18.50000	-45.55772
18.52000	-16.09358
18.54000	-23.65826
18.56000	-4.25130
18.58000	43.20812
18.60000	44.27567
18.62000	-45.90844
18.64000	-107.15481
18.66000	-51.52636
18.68000	23.60003
18.70000	59.72961
18.72000	67.39659
18.74000	64.35140
18.76000	37.80028
18.78000	-46.52236
18.80000	-26.51971
18.82000	108.95772
18.84000	70.99170
18.86000	-93.59959
18.88000	-139.56590
18.90000	-46.50147
18.92000	75.43736
18.94000	110.05385
18.96000	88.22336
18.98000	69.54831
19.00000	26.77259
19.02000	-17.55734
19.04000	-48.78303
19.06000	-54.32139
19.08000	-4.09329
19.10000	20.39219
19.12000	-34.98761
19.14000	-70.13359
19.16000	-3.86713
19.18000	58.57689
19.20000	18.42749
19.22000	17.03745
19.24000	70.87859
19.26000	20.13234
19.28000	-30.57837
19.30000	38.08461
19.32000	60.21409
19.34000	-68.38935
19.36000	-133.68870
19.38000	10.38235
19.40000	102.12091
19.42000	4.96180
19.44000	-68.66428
19.46000	-55.63296
19.48000	-28.62132
19.50000	-14.11967
19.52000	-10.00437
19.54000	54.16800
19.56000	149.54478
19.58000	117.32319
19.60000	-27.81757
19.62000	-72.75782
19.64000	23.10874
19.66000	38.34485
19.68000	-75.00654
19.70000	-72.28220
19.72000	58.14691
19.74000	36.68251
19.76000	-113.21651
19.78000	-131.52657
19.80000	-66.74526
19.82000	-84.39718
19.84000	-93.24302
19.86000	-17.95178
19.88000	57.41831
19.90000	119.19386
19.92000	161.91853
19.94000	88.45740
19.96000	-41.38270
19.98000	-31.99128
20.00000	56.53603
20.02000	65.81272
20.04000	28.53193
20.06000	22.45499
20.08000	51.80367
20.10000	45.41514
20.12000	25.11700
20.14000	31.56407
20.16000	8.57236
20.18000	-4.90901
20.20000	-11.21212
20.22000	-52.14463
20.24000	-47.85146
20.26000	-36.64403
20.28000	-94.03325
20.30000	-113.73069
20.32000	-85.20653
20.34000	-114.16755
20.36000	-158.22091
20.38000	-126.60240
20.40000	-34.36955
20.42000	27.56422
20.44000	35.22634
20.46000	60.13319
20.48000	81.75929
20.50000	80.56629
20.52000	118.65984
20.54000	99.74162
20.56000	-44.65730
20.58000	-129.54276
20.60000	-69.41781
20.62000	-12.17913
20.64000	-9.68141
20.66000	0.44174
20.68000	-5.51377
20.70000	12.17919
20.72000	69.60988
20.74000	17.14261
20.76000	-52.70653
20.78000	37.90665
20.80000	89.68688
20.82000	-4.38458
20.84000	-52.75203
20.86000	-50.97710
20.88000	-91.99717
20.90000	-94.60399
20.92000	11.09648
20.94000	77.09013
20.96000	-0.10935
20.98000	-49.48774
21.00000	-18.51767
21.02000	2.03519
21.04000	17.12411
21.06000	-4.52708
21.08000	-16.97680
21.10000	60.63200
21.12000	108.71496
21.14000	67.35104
21.16000	52.64402
21.18000	54.63154
21.20000	-6.46723
21.22000	-40.40131
21.24000	-31.71684
21.26000	-113.99600
21.28000	-197.79564
21.30000	-132.56970
21.32000	-20.97750
21.34000	29.96141
21.36000	47.68811
21.38000	92.15150
21.40000	147.33454
21.42000	112.64549
21.44000	33.02929
21.46000	-5.14043
21.48000	-41.36363
21.50000	-74.73637
21.52000	-95.92385
21.54000	-73.02656
21.56000	21.32939
21.58000	4.25244
21.60000	-115.85923
21.62000	-30.66134
21.64000	125.11417
21.66000	73.75176
21.68000	-2.49631
21.70000	20.17843
21.72000	54.45216
21.74000	43.52385
21.76000	-34.54182
21.78000	-103.31382
21.80000	-45.63888
21.82000	63.63624
21.84000	16.01718
21.86000	-70.52501
21.88000	-23.43204
21.90000	-17.74434
21.92000	-43.63911
21.94000	27.72300
21.96000	62.83472
21.98000	11.71129
22.00000	-40.09679
22.02000	-33.85124
22.04000	55.59044
22.06000	136.71807
22.08000	117.61370
22.10000	30.28206
22.12000	-48.74856
22.14000	-63.65397
22.16000	-1.76542
22.18000	46.95172
22.20000	-2.03920
22.22000	-15.08375
22.24000	95.29450
22.26000	129.87101
22.28000	-4.90251
22.30000	-113.07891
22.32000	-43.78551
22.34000	87.86418
22.36000	75.63000
22.38000	-35.18791
22.40000	-57.98806
22.42000	-45.83724
22.44000	-68.11843
22.46000	-6.09276
22.48000	97.42632
22.50000	78.81080
22.52000	-73.06281
22.54000	-167.86383
22.56000	-49.10916
22.58000	44.37015
22.60000	-15.43686
22.62000	-33.21826
22.64000	-44.01367
22.66000	-37.73051
22.68000	69.82509
22.70000	108.11488
22.72000	54.11338
22.74000	42.16521
22.76000	29.15842
22.78000	10.25461
22.80000	29.58463
22.82000	-20.44831
22.84000	-75.33175
22.86000	20.96757
22.88000	114.11967
22.90000	50.54759
22.92000	-77.59515
22.94000	-139.80668
22.96000	-71.67727
22.98000	47.31740
23.00000	11.96147
23.02000	-88.17366
23.04000	24.18577
23.06000	163.79253
23.08000	112.33193
23.10000	49.27642
23.12000	28.86986
23.14000	-6.28706
23.16000	-66.86313
23.18000	-118.21744
23.20000	-50.87271
23.22000	46.84793
23.24000	70.63919
23.26000	38.51203
23.28000	-36.46872
23.30000	-72.99018
23.32000	-66.12043
23.34000	-56.28150
23.36000	-30.32205
23.38000	19.23593
23.40000	44.85906
23.42000	-20.22304
23.44000	-31.85951
23.46000	48.46774
23.48000	-0.85263
23.50000	-102.85049
23.52000	-56.51872
23.54000	54.04768
23.56000	77.89154
23.58000	35.43980
23.60000	13.93654
23.62000	-20.57066
23.64000	-15.05026
23.66000	76.44280
23.68000	90.19047
23.70000	22.30125
23.72000	-28.62588
23.74000	-52.13896
23.76000	-9.43554
23.78000	62.87355
23.80000	61.88295
23.82000	-30.22185
23.84000	-74.07437
23.86000	18.97256
23.88000	52.43467
23.90000	-41.03330
23.92000	-53.31090
23.94000	37.41003
23.96000	106.14135
23.98000	96.17409
24.00000	24.44479
24.02000	0.52681
24.04000	18.90419
24.06000	-32.90212
24.08000	-89.26599
24.10000	-72.11780
24.12000	-56.24923
24.14000	-55.24965
24.16000	-20.50341
24.18000	16.85496
24.20000	-3.29660
24.22000	-50.19064
24.24000	-14.80109
24.26000	62.95671
24.28000	10.85604
24.30000	-101.36094
24.32000	-39.80193
24.34000	93.92600
24.36000	39.61458
24.38000	-71.83607
24.40000	-35.79252
24.42000	43.31868
24.44000	57.40788
24.46000	36.99108
24.48000	32.57452
24.50000	34.23992
24.52000	30.82348
24.54000	31.35296
24.56000	-10.29040
24.58000	-71.43084
24.60000	-71.32274
24.62000	-36.43231
24.64000	-26.90274
24.66000	-7.95636
24.68000	5.92207
24.70000	-28.56718
24.72000	-3.63700
24.74000	45.80658
24.76000	17.53322
24.78000	1.44311
24.80000	-0.12404
24.82000	27.65512
24.84000	101.90675
24.86000	61.40900
24.88000	-53.54110
24.90000	-51.07666
24.92000	-13.34746
24.94000	-75.67151
24.96000	-85.19016
24.98000	22.82361
25.00000	21.46948
25.02000	-65.48099
25.04000	-20.87850
25.06000	83.44244
25.08000	104.40411
25.10000	19.25163
25.12000	-59.61500
25.14000	22.96353
25.16000	54.31141
25.18000	-75.44601
25.20000	-60.14308
25.22000	36.20419
25.24000	2.36828
25.26000	-50.69545
25.28000	-54.84310
25.30000	-27.04927
25.32000	6.40793
25.34000	24.23556
25.36000	15.03978
25.38000	1.18244
25.40000	36.33290
25.42000	45.33432
25.44000	-11.56172
25.46000	-36.43319
25.48000	-7.97859
25.50000	1.80152
25.52000	11.29597
25.54000	64.67465
25.56000	63.43941
25.58000	-11.96736
25.60000	-50.78681
25.62000	-30.73346
25.64000	4.69773
25.66000	43.17814
25.68000	64.76478
25.70000	31.59197
25.72000	33.74792
25.74000	93.55279
25.76000	39.05777
25.78000	-60.39446
25.80000	-30.03920
25.82000	22.20374
25.84000	-12.48358
25.86000	-71.66400
25.88000	-52.64586
25.90000	6.02822
25.92000	-15.02924
25.94000	-24.87358
25.96000	17.83609
25.98000	12.15308
26.00000	15.99614
26.02000	59.05541
26.04000	73.72857
26.06000	35.53086
26.08000	-27.64410
26.10000	-14.76497
26.12000	60.20968
26.14000	40.80667
26.16000	-37.08354
26.18000	-7.12537
26.20000	60.05304
26.22000	18.80495
26.24000	-49.12767
26.26000	-19.98850
26.28000	15.48074
26.30000	-49.63567
26.32000	-73.24372
26.34000	16.27081
26.36000	63.68030
26.38000	21.44152
26.40000	-8.89398
26.42000	41.10099
26.44000	79.39357
26.46000	7.01394
26.48000	-47.30924
26.50000	12.95003
26.52000	38.28357
26.54000	-35.47253
26.56000	-67.96772
26.58000	-28.95871
26.60000	0.33258
26.62000	-3.95785
